Reactor,Feed1,Feed2,Time,ProdParafPer,ProdEBPer,Admixture,BenzeneConv,Selectivity,t1,t2,t3,t4,t5,t6,PresDrop
1,4.5,155,48,0.04,3.55,0.1,1.86,190.86,8.5,4.6,11.7,12.5,12.1,6.3,2.03
1,4.5,155,72,0.06,7.44,0.55,7.88,94.42,7.4,3.7,11.4,12,10.8,6,2.29
1,4.5,155,96,0.71,5.87,0.38,6.06,96.86,7.9,4.6,11.8,11.7,10.9,6.2,2.28
1,4.5,155,120,0.07,8.45,0.69,8.95,94.41,7.3,4.3,12.4,11.8,10.5,5.6,2.3
1,5.5,155,144,0.06,9.74,0.88,10.44,93.30,8.4,6,13.6,14.3,12.9,6.2,2.38
1,5.9,155,168,0.06,10.23,0.95,10.22,100.10,9,6.7,13.3,14.6,12,7.2,2.34
1,6.2,155,192,0.06,11.4,1.25,11.87,96.04,10.2,7.7,13.5,14.7,12.3,7.7,2.35
1,6.3,160,216,0.11,9.53,0.96,9.56,99.69,9.5,7.3,13.4,13.6,11.5,8.9,2.51
1,6.5,165,240,0.12,9.95,0.96,10.46,95.12,9.3,7.1,13.4,14,11.8,8.1,2.66
1,6.9,165,264,0.13,9,0.87,9.3,96.77,9.7,6.7,14.2,15.8,12.8,9.1,2.66
1,7.5,165,288,0.1,11.72,1.11,12.28,95.44,10.6,8.9,15.9,17.6,13.6,7.9,2.66
1,7.5,165,312,0.11,12.48,1.31,13.36,93.41,11.3,9.5,12.8,19,2.2,5.2,2.7
1,7.5,175,336,0.1,12.81,1.54,13.66,93.78,10.5,8.3,11.6,19.5,13.5,4.8,2.69
1,7.5,175,360,0.09,14.23,1.71,15.39,92.46,10.4,8.9,12.7,16,12.4,5,2.76
1,7.5,175,384,0.09,12.87,1.49,13.79,93.33,11,9,12.9,16.9,13,5.9,2.77
1,7.5,165,408,0.09,13.66,1.61,14.59,93.63,12.7,10.8,14.4,17.4,13.9,6,2.5
1,7.5,170,432,0.09,12.3,1.39,12.97,94.83,12.2,10.5,14.6,15.7,11.6,5.1,2.65
1,7.5,170,456,0.09,13.41,1.62,14.13,94.90,12.5,10.5,14.2,18.1,12.8,6.2,2.64
1,7.5,170,480,0.09,13.71,1.7,14.73,93.08,11.4,9.3,13.1,17.8,13.1,5.3,2.66
1,7.5,170,504,0.09,13,1.56,13.94,93.26,11.4,9.3,12.5,19,14,4.8,2.65
1,7.5,170,528,0.11,13.61,1.67,14.79,92.02,10.9,8.8,12.1,18.7,14.2,4.6,2.64
1,7.5,170,552,0.08,13.72,1.72,14.49,94.69,11,8.6,12,18.6,14.6,5,2.66
1,7.5,170,576,0.07,14.46,1.87,15.9,90.94,10.9,8.5,12.1,18.8,14.6,4.6,2.64
1,7.5,170,600,0.07,13.18,1.62,14.02,94.01,10.9,8.2,11.9,18.6,14.8,5.4,2.66
1,7.5,170,624,0.07,12.42,1.44,13.34,93.10,10.4,8.4,12.1,19.5,14.9,5,2.67
1,7.5,170,648,0.06,10.12,0.97,10.62,95.29,9.5,8.4,11.9,19.4,13.6,5.3,3.62
1,7.5,165,672,0.06,8.36,0.72,8.52,98.12,10.5,9.8,11.7,18.3,14.7,4.9,2.59
1,7.5,165,696,0.07,11.74,1.15,12.44,94.37,10.2,9.6,11.2,17.9,14.1,4.4,2.7
1,7.5,165,720,0.09,11.36,1.1,11.81,96.19,9.5,9,10.7,17.6,14.4,4.4,2.77
1,7.5,165,744,0.14,7.89,0.59,7.92,99.62,10.3,9.4,11,17.5,14.1,4.2,2.78
1,7.5,165,768,0.19,7.09,0.5,7.11,99.72,9.8,9,10.7,17.5,14,4,2.8
1,7.5,165,792,0.18,6.49,0.45,6.5,99.85,9.8,9.2,10.5,17.3,14,4.1,2.78
1,7.5,165,816,0.13,8.61,0.76,9.01,95.56,9.8,8.8,9.8,17.5,13.7,4,2.77
1,7.5,165,840,0.12,11.32,1.16,11.83,95.69,9.7,9.1,9.8,17.6,13.9,4.2,2.76
1,7.5,165,864,0.1,13.22,1.41,14.13,93.56,10,9,10.5,18,14.5,5.1,2.72
1,7.8,165,888,0.12,12,1.26,12.73,94.27,11,9,11.8,18.7,15.2,-0.9,2.74
1,7.5,165,912,0.14,11.71,1.18,12.48,93.83,11,8.8,12,18.6,15,-2,2.74
1,7.8,165,936,0.07,12.78,1.3,13.72,93.15,11.9,9.7,12.5,17.6,14,-2.3,2.71
1,7.8,165,960,0.06,13.73,1.37,14.79,92.83,11.8,10.1,13.1,17.4,13.9,-2.6,2.73
1,7.8,165,984,0.08,12.07,1.18,12.95,93.20,11.7,9.8,13.1,17.7,13.7,-2,2.74
1,7.8,165,1008,0.08,11.91,1.1,12.67,94.00,11.5,8.9,12.8,16.8,14,-2.5,2.72
1,7.8,165,1032,0.07,11.76,1.09,12.54,93.78,10.5,13.8,5.5,16.9,13.9,5.4,2.74
1,7.8,165,1056,0.07,11.37,1.09,12.1,93.97,10.5,15.5,5.6,17.1,14.2,4.9,2.75
1,7.8,165,1080,0.08,11.79,1.12,12.47,94.55,10.5,15.1,5.3,17,14.3,4.8,2.74
1,7.8,165,1104,0.08,12.84,1.29,13.67,93.93,10.4,15.3,5.5,16.8,14,4.2,2.74
1,7.8,165,1128,0.08,12.85,1.27,13.75,93.45,10.4,15.1,5.5,17.4,14.3,4.5,2.75
1,7.8,165,1152,0.1,11.3,1.11,12.01,94.09,10.2,15.1,5.3,16.8,14,4.7,2.76
1,7.8,165,1176,0.09,12.46,1.24,13.26,93.97,10.4,15.3,5.6,17.3,14.4,4.5,2.78
1,7.8,165,1200,0.1,11.78,1.17,12.63,93.27,10.2,15,5.4,18,14.1,4.9,2.8
1,7.8,165,1224,0.12,11.39,1.16,12.11,94.05,10,14.9,4.6,17.2,14.2,4.5,2.8
1,7.8,165,1248,0.14,11.81,1.16,12.63,93.51,10.4,15.2,5.2,18.2,14.5,4.9,2.79
1,8.1,165,1272,0.1,12,1.14,12.74,94.19,9.8,15.4,5.6,18.6,14.5,5.8,2.84
1,8.1,165,1296,0.08,12.33,1.15,13.1,94.12,10.2,15.7,5.7,18.9,14.7,5,2.84
1,8.1,165,1320,0.09,10.82,1.01,11.5,94.09,9.6,15.1,5.2,18.4,14.6,5.2,2.87
1,8.1,165,1344,0.07,12.02,1.17,12.93,92.96,9.8,15,5.5,19.5,14.7,5.7,2.88
1,8,165,1368,0.08,12.8,1.31,13.57,94.33,9.6,14.9,4.9,17.9,14,5.1,2.85
1,7.8,165,1392,0.08,11.18,1.1,11.87,94.19,10,14.7,4.8,18,13.9,4.9,2.85
1,7.8,165,1416,0.09,10.18,0.89,10.87,93.65,9.7,14.7,4.5,18,13.5,4.6,2.86
1,7.8,165,1440,0.07,10.95,0.93,11.47,95.47,9.7,15,4.9,19.9,14,5,2.87
1,7.8,165,1464,0.09,11.94,1.16,12.21,97.79,9.7,14.2,4.1,17.1,13.4,4.4,2.87
1,7.8,168,1488,0.1,11.79,1.19,12.6,93.57,8.7,13.9,4.6,19.9,14.2,5,2.91
1,7.8,168,1512,0.14,6.34,0.34,6.54,96.94,8.6,14,3.7,18.5,13.9,4.4,2.9
1,7.8,168,1536,0.09,11.37,1.14,12.02,94.59,8.9,14.1,4,18.6,14.1,4.6,2.91
1,7.8,168,1560,0.09,11.72,1.15,12.5,93.76,9.4,14.2,3.9,17.9,13.9,4.5,2.92
1,7.8,168,1584,0.11,12.62,1.35,13.64,92.52,9.3,14.4,4.1,19.5,14.3,5.1,2.9
1,7.8,168,1608,0.1,10.92,1.08,11.62,93.98,8.8,14.1,3.7,18.1,13.6,4.7,2.93
1,7.8,168,1632,0.09,10.98,1.11,11.56,94.98,9.6,14.3,4.3,18.4,13.9,4.6,2.95
1,7.8,168,1656,0.08,10.2,0.94,10.77,94.71,9.2,14.1,3.9,18.1,13.6,4.7,2.94
1,7.8,168,1608,0.08,12.35,1.23,13.17,93.77,9.3,14,3.8,17.6,13.6,4.6,2.94
1,7.8,168,1632,0.09,10.68,1.04,11.3,94.51,9.3,13.8,3.7,18.1,13.5,4.8,2.94
1,7.8,168,1656,0.08,13.53,1.37,14.52,93.18,9.6,13.8,3.4,18.3,13.8,4.5,2.93
1,7.8,168,1608,0.08,11.89,1.2,12.59,94.44,9.3,13.3,3.3,19.6,13.7,5.7,2.92
1,7.8,168,1632,0.09,11.03,1.17,11.71,94.19,9.3,13.8,3.1,20.6,14.6,5.6,2.95
1,7.8,168,1656,0.1,11.2,1.13,11.68,95.89,9.2,13.4,3.1,17.9,13.8,4.3,2.95
1,7.8,168,1608,0.12,11.28,1.1,11.78,95.76,9.1,12.8,3,17.9,13.6,5,2.98
1,7.8,168,1632,0.1,12.21,1.37,13.04,93.63,9,13.1,3.3,18.5,14.2,4.7,2.97
1,7.8,168,1656,0.1,13,1.39,14.09,92.26,9,12.9,3.1,18.3,14.6,4.7,3
1,7.8,168,1608,0.1,12.46,1.3,13.31,93.61,8.6,12.4,2.3,19.1,15,5.4,3
1,7.8,168,1632,0.12,12.93,1.39,13.85,93.36,8.8,12.6,2.9,19.3,15.2,5.7,3
1,7.8,168,1656,0.16,10.72,1.04,11.47,93.46,8.8,12.3,3,18.9,15,5.3,3
1,7.8,168,1608,0.13,11.34,1.14,12.03,94.26,8.5,12.1,2,18.5,14,5.3,3
1,7.8,168,1632,0.11,13.12,1.45,13.95,94.05,8.6,12.7,2.2,18.3,14.3,5.5,2.99
1,7.8,168,1656,0.14,11.13,1.27,12.56,88.61,8.5,12,2,20,15.1,6.1,3
1,7.8,165,1608,0.09,12.74,1.44,13.5,94.37,8.6,11.9,1.8,19.9,14.9,6,2.92
1,7.8,165,1632,0.1,10.46,1.04,11.08,94.40,8.1,11.9,2.2,20,15.3,5,2.92
1,7.8,165,1656,0.08,12.43,1.42,13.43,92.55,8.3,12,2.4,19.1,14.9,5.1,2.91
1,7.8,165,1608,0.08,11.48,1.22,12.27,93.56,8,12.1,2.4,21.7,15,6,2.91
1,7.8,165,1632,0.05,13.68,1.48,14.7,93.06,8.1,12.1,2.5,19.7,14.8,6,2.95
1,7.8,165,1656,0.07,12.54,1.36,13.6,92.21,7.9,12.4,2.1,20.8,15,6.2,2.95
1,7.8,165,1608,0.05,11.27,1.08,11.91,94.63,8.3,12.3,1.8,20.4,14.7,6.1,2.94
1,7.8,165,1632,0.07,11.03,1.08,11.68,94.43,8,12.3,1.8,22,15.4,6.5,2.92
1,7.8,165,1656,0.09,12.47,1.43,13.4,93.06,8.1,12.4,1.8,20.6,15,6,2.91
1,7.8,168,1632,0.1,12.46,1.37,13.49,92.36,7.4,11.4,1.4,20.9,14.8,5.9,3.02
1,7.8,168,1656,0.11,11.9,1.05,12.78,93.11,7,11.7,1.4,21.8,15.3,6.3,3.08
1,7.8,168,1632,0.1,12.5,1.16,13.42,93.14,7.2,11.7,1.5,21.1,15.5,6.8,3.11
1,8,168,1656,0.16,9.96,0.94,10.6,93.96,7.4,11.5,1.5,21.8,15.9,6.6,3.11
1,8,168,1632,0.14,10.5,1.06,11.21,93.67,7.2,11.4,1.1,22.4,16.1,6.8,3.08
1,8,168,1656,0.1,10.56,0.72,10.74,98.32,7.2,11.1,1,22.4,16,6.8,3.12
1,8,168,1632,0.17,7.61,0.6,7.81,97.44,6.5,11.1,0.8,21.6,16.2,6.8,3.12
1,8,168,1656,0.13,13.93,1.58,15.11,92.19,6.8,11.1,0.5,21.8,15.9,7,3.15
1,8,168,1632,0.12,14.63,1.31,15.48,94.51,6.5,11.1,0.9,22.1,15.9,6.9,3.13
1,8,168,1656,0.17,11.37,1.04,12.13,93.73,6.8,11.3,0.9,21.3,15.8,6.9,3.16
1,8,168,1632,0.14,10.64,0.91,11.15,95.43,6.7,11.5,0.7,23.1,15.9,7.3,3.15
1,7.5,160,1632,0.19,4.85,3.17,7.35,65.99,7.2,9.8,4.1,19.7,14.3,8.1,3.15
1,7.4,165,1656,0.14,14.14,14.42,15.3,92.42,6.5,10,5,22.5,14.8,8,3.25
1,7.6,165,1632,0.19,11,1.22,11.68,94.18,7.1,10.9,5.4,23,15,8.1,3.25
1,7.6,165,1656,0.23,11.08,1.25,12.09,91.65,7.2,10.1,5,20.4,13.6,6.8,3.22
1,7.6,165,1632,0.19,12.04,1.41,13.02,92.47,7.7,10.3,5.2,19.4,13.2,7,3.23
1,7.7,165,1656,0.19,11.2,1.18,11.84,94.59,7.6,10.2,5.4,20.4,13.5,6.8,3.24
1,7.7,165,1632,0.18,10.4,1.05,11.1,93.69,7.6,10.9,5,20.4,13.4,7.2,3.2
1,7.6,165,1656,0.17,11.03,1.18,11.84,93.16,7.5,10.7,4.8,20.5,13.2,6.8,3.21
1,7.6,165,1632,0.16,10.51,1.14,11.26,93.34,7.4,10.6,4.7,21.6,13.5,7.6,3.17
1,7.6,165,1656,0.16,10.92,1.16,11.51,94.87,7.8,11.1,5,20.5,13.6,7.2,3.17
1,7.6,165,1632,0.15,12.16,1.34,13.09,92.90,8.2,11.6,5.9,20,13.8,6.8,3.11
1,7.6,165,1656,0.14,11.69,1.23,12.57,93.00,8.4,11,5.4,19.6,13.6,7,3.09
1,7.6,165,1632,0.13,12.33,1.35,13.34,92.43,8.3,11.5,5.6,19.8,13.6,6.5,3.08
1,7.8,165,1656,0.15,10.5,1.04,11.22,93.58,8.5,11.7,5.6,22.1,14.1,7.9,3.09
1,7.8,165,1632,0.13,10.76,1.07,12.01,89.59,7.7,10.4,5.1,18.9,13.5,6.4,3.14
1,7.6,168,1656,0.14,10.59,1.06,11.4,92.89,7.4,10.2,5.3,19.2,13.4,6.1,3.15
1,7.6,168,1632,0.11,11.56,1.19,12.4,93.23,7.5,10.6,5.4,19.7,13.7,6.7,3.15
1,7.6,168,1656,0.1,11.87,1.2,12.64,93.91,7.6,10.2,4.4,20.4,13.7,7,3.13
1,7.6,168,1632,0.09,12.32,1.28,13.19,93.40,7.5,10.3,4.9,19.2,13.6,6.5,3.14
1,7.6,168,1656,0.09,12.04,1.27,12.97,92.83,7.5,10.5,5.3,19.3,13.9,6.6,3.14
1,7.6,168,1632,0.08,12.61,1.34,13.63,92.52,7.5,10.5,5,20.1,13.7,6.8,3.16
1,7.91,168,1656,0.09,11.01,1.16,11.79,93.38,7.6,10.6,5.4,21,14.1,6.9,3.16
1,7.6,168,1680,0.08,12,1.27,12.9,93.02,7.2,9.8,4.7,19.8,13.2,6.9,3.17
1,7.6,168,1704,0.1,11.68,1.29,12.46,93.74,6.9,9.6,4.2,19.3,13.9,7,3.15
1,7.6,168,1728,0.13,11.94,1.41,12.6,94.76,7.5,10.1,4.7,19.9,13.8,7,3.15
1,7.6,168,1752,0.11,12.88,1.42,13.85,93.00,7.4,10.5,5,21,14,7,3.16
1,7.6,168,1776,0.13,10.43,1.08,10.98,94.99,7.6,9.9,4.4,19.2,13.8,6.9,3.15
1,7.6,168,1800,0.15,12.74,1.48,13.8,92.32,7.9,10,4.4,18.5,13.4,6.3,3.17
1,7.6,168,1824,0.12,11.98,1.35,12.93,92.65,7.1,9.6,4.2,18.7,13.7,6.7,3.17
1,7.97,168,1848,0.1,12.8,1.39,13.86,92.35,7.2,9.6,4.4,19.1,14,6.7,3.15
1,7.98,168,1872,0.1,12.32,1.33,13.31,92.56,7.9,10,4.2,19.3,14,6.3,3.15
1,7.6,168,1896,0.1,11.57,1.25,12.39,93.38,7.3,9.8,4.2,19.3,13.8,6.4,3.19
1,7.6,168,1920,0.12,10.13,1.01,10.8,93.80,7.5,9.9,4.4,19.2,14.2,6.8,3.21
1,7.6,168,1944,0.1,10.4,1.14,17.1,60.82,7.6,10.3,4.5,19.7,14.1,6.8,3.23
1,7.6,168,1968,0.09,10.86,1.08,11.52,94.27,7.5,9.7,4.2,19.1,14.1,6.9,3.21
1,7.6,168,1992,0.09,11.76,1.18,12.55,93.71,7.3,10,4.4,19.3,13.9,6.4,3.2
1,7.6,168,2016,0.08,12.01,1.28,12.92,92.96,7.4,9.9,4.1,18.1,13.6,6.6,3.19
1,7.9,168,2040,0.08,11.6,1.21,12.49,92.87,7.6,9.9,3.7,19.4,13.6,6.8,3.19
1,8,168,2064,0.08,12.24,1.28,13.14,93.15,7.7,9.9,3.9,18.5,13.8,6.7,3.19
1,7.5,168,2088,0.11,11.21,1.21,12.01,93.34,7.7,10.3,4.2,20.7,14.2,7,3.19
1,7,168,2112,0.11,8.6,0.73,8.72,98.62,7.9,9.6,3.1,16.5,11.5,6.7,3.25
1,7.6,168,2136,0.11,12.27,1.33,13.23,92.74,7.3,10,3.7,19.7,13.2,7.6,3.27
1,7.6,168,2160,0.14,9.88,1.01,10.49,94.18,7,8.9,3,19.5,13.8,7.4,3.24
1,7.6,168,2184,0.15,11.39,1.28,12.39,91.93,7,9.2,2.7,19.5,13.4,7.1,3.22
1,7.6,168,2208,0.15,11.81,1.31,12.82,92.12,7.6,9,4,18,12,6,3.3
1,7.9,170,2232,0.1,12.3,1.29,13.19,93.25,7.2,9.4,3,17.8,12.9,6.5,3.29
1,7.9,170,2256,0.09,12.53,1.29,13.55,92.47,7.1,9.6,3.1,18.1,13,6.6,3.28
1,7.6,170,2280,0.09,12.09,1.28,12.92,93.58,6.8,9.6,2.9,19.1,13.2,6.7,3.3
1,7.6,170,2304,0.1,11.57,1.25,12.4,93.31,6.8,9.5,3.1,20.3,13.6,7.7,3.29
1,7.6,170,2328,0.13,10.23,1.04,10.96,93.34,6.9,9.2,2.9,18.1,13.3,6.9,3.27
1,7.6,170,2352,0.09,11.54,1.14,12.3,93.82,6.7,8,2.9,18.1,13.1,6.7,3.28
1,7.6,170,2376,0.08,11.94,1.27,12.87,92.77,7,8,3,18,13,6.8,3.3
1,7.6,170,2400,0.09,11.78,1.3,12.64,93.20,7,9,3,18,13,7,3.32
1,7.85,170,2424,0.09,12,1.3,12.89,93.10,6.7,7.9,3.3,17.9,13,6.6,3.27
1,7.87,170,2448,0.12,11.2,1.21,12.01,93.26,6.8,7.9,3.3,18.1,13.2,5.8,3.25
1,7.6,170,2472,0.12,11.26,1.27,11.96,94.15,6.6,7.6,3.1,18.3,13.4,6.3,3.26
1,7.6,170,2496,0.14,11.99,1.33,12.72,94.26,6.8,8.1,2.9,18.8,13.3,7.2,3.28
1,7.6,170,2472,0.16,12,1.35,13,92.31,6.6,7.8,2.6,18.4,13.2,7,3.22
1,7.6,170,2496,0.12,12.81,1.44,13.76,93.10,6.8,7.8,2.6,18.9,13.3,6.7,3.3
1,7.6,170,2472,0.12,11.98,1.29,12.97,92.37,6.4,7.5,2.5,18.1,13.5,7,3.31
1,7.6,170,2496,0.12,12.43,1.31,13.32,93.32,7,8,3.1,17.9,13.1,6.8,3.37
1,8.07,170,2472,0.11,10.9,1.07,11.68,93.32,7.1,8.7,3.8,19.1,13.3,7.3,3.4
1,8.14,170,2496,0.09,11.84,1.17,12.69,93.30,6.7,8.2,3.2,17.1,13.6,7.3,3.42
1,7.6,170,2472,0.07,11.36,1.09,12.06,94.20,6.8,8.1,3,17,14,7.3,3.41
1,7.6,170,2496,0.06,11.29,1.11,12.04,93.77,6.8,8.1,3.3,16.9,13.8,7.7,3.42
1,8.1,170,2472,0.08,11.38,1.08,13.03,87.34,6,8,2.6,18.9,15.1,8.1,3.44
1,8.1,170,2496,0.09,10.89,1.06,11.58,94.04,6,7.7,3.1,18.7,15.1,7.8,3.43
1,8.1,170,2472,0.06,14.14,1.54,15.36,92.06,6,8,2.9,19,15.2,8,3.44
1,8,170,2496,0.07,11.99,1.22,12.78,93.82,7.9,9.1,3.7,17.3,13.9,7.4,3.46
1,8,170,2472,0.05,14.56,1.74,15.73,92.56,8.2,9.3,3.7,18.4,14.8,7.8,3.44
1,6,165,2472,0.05,8.82,0.84,9.13,96.60,5,7,1,13,11,7,3.26
1,7,165,2496,0.06,9.63,0.76,9.82,98.07,6.5,9,2.3,16.7,14.3,7.6,3.34
1,8,165,2472,0.06,11.47,1.15,11.8,97.20,6.4,9.9,2.4,19.1,15.6,7.5,3.4
1,8,168,2496,0.12,12.68,1.42,13.32,95.20,6.6,10.6,2.9,18.9,15.1,7.2,3.46
1,8,168,2520,0.09,11.38,1.21,12.09,94.13,6.5,10.3,2.7,19.1,14.4,7,3.5
1,7.8,168,2544,0.11,11.21,1.19,12.04,93.11,6.5,9.9,2.3,18.1,13.7,7.1,3.44
1,7.4,168,2568,0.15,10.34,1.18,11.04,93.66,6.2,9,1.7,15.8,13.6,6.9,3.39
1,7.4,168,2592,0.15,9.93,1.15,10.62,93.50,6.2,9.2,2,16,13.7,7.3,3.36
1,7.1,168,2616,0.13,11.65,1.36,12.7,91.73,6.4,9.2,1.8,15.6,13.4,7,3.36
1,7.1,168,2640,0.11,10.81,1.21,11.47,94.25,6.5,9.6,2.3,16.9,13.2,7.4,3.33
1,7.1,168,2664,0.1,10.93,1.25,11.49,95.13,6.8,9.8,3.1,18.1,13.1,7.2,3.32
1,7.1,168,2688,0.09,11.73,1.34,12.4,94.60,6.5,9.4,2.4,16.2,13.3,6.3,3.34
1,7.1,168,2712,0.1,9.12,0.85,9.57,95.30,6.6,9.6,2.5,16,12.8,6.6,3.34
1,7.1,168,2736,0.1,10.67,1.1,11.25,94.84,6.7,9.9,2.7,15.9,12.6,6.1,3.37
1,7.1,168,2760,0.12,10.78,1.23,11.56,93.25,6.6,9.9,2.7,17,12.7,6.4,3.34
1,7.1,168,2784,0.09,10.72,1.04,11.05,97.01,6.6,10.1,3.2,16.3,13,6.1,3.38
1,7.2,168,2808,0.14,11.89,1.33,12.72,93.47,6.8,9.9,3,17.3,13.9,6.8,3.33
1,7.2,168,2832,0.19,12.48,1.37,13.45,92.79,6.8,9.8,2.7,16,13.1,6.1,3.35
1,7.1,168,2856,0.19,11.94,1.35,12.58,94.91,6.7,10.2,3,17.8,13.4,6.5,3.35
1,7.1,168,2880,0.15,11.92,1.32,12.74,93.56,6.5,9.7,2.7,16.7,14.3,6.8,3.38
1,7.1,168,2904,0.14,11.93,1.29,12.72,93.79,6.4,9.9,2.7,16.2,14.7,6.5,3.32
1,7.1,168,2928,0.14,11.65,1.31,12.54,92.90,6.6,9.5,2,16.5,14.2,6.5,3.36
1,7.2,168,2952,0.11,10.7,1.1,11.52,92.88,6,9.5,2,16,14,6,3.4
1,7.2,168,2976,0.13,10.87,1.17,11.67,93.14,6.5,9.5,2.8,16.5,14.5,6.8,3.4
1,7.2,168,3000,0.12,11.53,1.35,2.34,492.74,6.4,9.3,2.3,15.9,14.1,6.1,3.36
1,7.2,168,3024,0.12,11.51,1.21,12.42,92.67,6.5,9.2,2,16.1,13.8,6.3,3.39
1,7.2,168,3048,0.11,10.8,1.17,11.41,94.65,7,9.3,1.8,16.1,15.1,6.5,3.39
1,7.2,168,3072,0.09,11.3,1.22,11.84,95.44,6.5,9.1,1.7,15.4,13.8,6,3.38
1,7.2,168,3096,0.12,10.6,1.23,11.45,92.58,6.4,9.4,2.1,15.6,13.6,5.8,3.41
1,7.2,168,3120,0.12,10.41,1.13,11.22,92.78,6.4,9.2,2.7,15.8,14,5.8,3.42
1,7.2,168,3144,0.11,10.82,1.17,11.63,93.04,6.6,9,2.9,16,13.2,6.2,3.42
1,7.2,168,3168,0.09,12.51,1.42,13.56,92.26,6.5,8.9,2.8,15.4,13.4,6,3.42
1,7.2,168,3192,0.12,11.55,1.21,12.48,92.55,6.2,8.8,2.2,15.2,13.6,5.9,3.44
1,7.2,168,3216,0.14,11.79,1.29,12.69,92.91,6.6,9,2.6,15.4,13.2,6,3.44
1,7.2,168,3240,0.1,13.32,1.55,14.38,92.63,6.1,9,2.8,15.1,13.7,5.8,3.45
1,7.2,168,3264,0.11,11.99,1.35,12.93,92.73,6.2,8.9,2.5,16,13.2,6.1,3.4
1,7.2,168,3288,0.11,11.22,1.22,12.04,93.19,6.3,9.1,2.3,15.2,13.4,6.1,3.46
1,7.2,168,3312,0.12,10.55,1.11,11.24,93.86,6.3,8.3,2.5,15.2,14,6,3.45
1,7.2,168,3336,0.12,9.74,1,10.32,94.38,6.3,8.7,2.4,14.9,13.3,6.1,3.45
1,7.2,168,3360,0.1,11.12,1.21,12,92.67,6.3,9,2.9,14.5,13.5,5.8,3.46
1,7.2,168,3384,0.11,11.13,1.22,12.08,92.14,6.5,9.2,2.9,14.6,13.5,5.7,3.46
1,7.2,168,3408,0.09,10.17,1.08,11.5,88.43,6,9.3,3.7,16.6,14.5,7.6,3.58
1,7.7,170,3432,0.07,11.31,1.13,12.17,92.93,5.9,9.2,2.5,15.1,15,7.9,3.67
1,7.7,170,3456,0.05,12.98,1.38,15.92,81.53,5.8,9,3,16.1,15.1,7.7,3.7
1,7.7,170,3480,0.04,12.67,1.36,13.79,91.88,5.5,8.2,2.9,15.7,15.5,7.5,3.71
1,7.2,170,3504,0.09,10.76,1.07,12.29,87.55,6.4,8.6,3.1,13.5,13.2,6,3.57
1,7.2,170,3528,0.08,11.31,1.22,12.17,92.93,6.5,8.9,2.7,13.5,13.1,6,3.58
1,7.2,170,3552,0.11,9.76,0.98,10.44,93.49,6.3,9,2.7,13.5,13.1,5,3.59
1,7.2,170,3576,0.12,10.57,1.11,11.44,92.40,6,8.6,2.7,13.2,12.8,5.4,3.58
1,7.2,170,3600,0.12,11.14,1.09,11.75,94.81,6.2,8,2.3,13.2,13.2,5.5,3.56
1,7.2,170,3624,0.11,13.22,1.43,14.14,93.49,6.7,9,3,13,13.3,5.8,3.58
1,7.2,170,3648,0.13,11.87,1.21,12.73,93.24,6.5,8.9,2.9,12.5,13.1,5.4,3.6
1,7.2,170,3672,0.14,11.48,1.1,12.26,93.64,6.4,8.6,3,12.2,13.4,5.2,3.6
1,7.2,170,3696,0.14,11.21,1.09,11.92,94.04,6.3,9.1,3.1,12.8,12.8,5.8,3.43
1,7.2,170,3720,0.11,12.13,1.24,12.91,93.96,6.2,8.7,2.3,13.7,13.2,6.1,3.69
1,7.6,170,3744,0.1,11.23,1.15,11.75,95.57,5.8,8.6,3.4,14.7,13.2,6.9,3.71
1,7.3,170,3768,0.11,11.42,1.15,12.19,93.68,6,8.5,3.2,13.6,12.1,7.1,3.72
1,6.9,170,3792,0.1,11.24,1.11,11.9,94.45,5.7,8,1.5,11.5,11.1,6,3.65
1,6.9,170,3816,0.11,10.72,1.11,11.26,95.20,6,8.1,1.8,12,11.4,6,3.64
1,6.9,170,3840,0.12,11.05,1.22,12.3,89.84,5.9,7.8,2.1,11.9,11.1,6.7,3.66
1,6.9,170,3864,0.1,11.7,1.22,12.45,93.98,5.7,7.7,1,11.7,11.2,6.1,3.64
1,6.9,170,3888,0.09,11.67,1.23,12.32,94.72,5.6,7.5,1,11.6,11.4,6,3.65
1,6.9,170,3912,0.06,10.44,0.97,10.63,98.21,5.6,7.5,0.8,11.6,11.7,6.3,3.68
1,6.9,170,3936,0.06,11.71,1.23,12.35,94.82,5.4,7.4,1.1,11.2,11.2,6.7,3.67
1,6.9,170,3960,0.08,10.83,1.12,11.34,95.50,5.4,7.1,0.9,11.4,11.7,2.2,3.72
1,6.9,170,3984,0.08,11.76,1.2,12.54,93.78,5.4,6.8,0.2,11.2,12,6.9,3.75
1,6.9,170,4008,0.08,12.35,1.31,12.89,95.81,5.6,7.5,1,11.5,11.8,7.5,3.71
1,6.9,170,4032,0.07,11.37,1.13,11.99,94.83,5.2,6.9,0.3,11.2,11.5,6.8,3.72
1,6.9,170,4056,0.09,9.95,0.94,10.57,94.13,5.4,7,0.2,11,11.3,7.3,3.7
1,6.9,170,4080,0.12,11.55,1.28,12.13,95.22,5.2,6.6,0.4,10.7,11.4,6.8,3.72
1,6.9,170,4104,0.1,12.04,1.29,12.71,94.73,5,6.8,0.7,10.6,11.6,6.8,3.73
1,6.9,170,4128,0.09,11.13,1.14,11.56,96.28,5,7,1,11.4,11.7,8.4,3.73
